,CO2 per cápita (toneladas métricas),intervalos,frecuencias
9314,8.770023403,"(-0.00042, 19.969]",8744.0
9315,9.818341076,"(-0.00042, 19.969]",8744.0
9316,10.851792002,"(-0.00042, 19.969]",8744.0
9317,11.485931829,"(-0.00042, 19.969]",8744.0
9318,10.445402227,"(-0.00042, 19.969]",8744.0
9319,10.438058185,"(-0.00042, 19.969]",8744.0
9320,10.737822615,"(-0.00042, 19.969]",8744.0
9321,9.790404726,"(-0.00042, 19.969]",8744.0
9322,9.865727011,"(-0.00042, 19.969]",8744.0
9323,10.740163259,"(-0.00042, 19.969]",8744.0
9324,10.398559905,"(-0.00042, 19.969]",8744.0
9325,9.610611026,"(-0.00042, 19.969]",8744.0
9326,10.240055136,"(-0.00042, 19.969]",8744.0
9327,8.634769908,"(-0.00042, 19.969]",8744.0
9328,8.344564986,"(-0.00042, 19.969]",8744.0
9329,7.482205547,"(-0.00042, 19.969]",8744.0
9330,6.999367874,"(-0.00042, 19.969]",8744.0
9331,6.877325362,"(-0.00042, 19.969]",8744.0
9332,7.471990516,"(-0.00042, 19.969]",8744.0
9333,7.412135421,"(-0.00042, 19.969]",8744.0
9334,7.111037004,"(-0.00042, 19.969]",8744.0
9335,6.808940899,"(-0.00042, 19.969]",8744.0
9336,6.53871228,"(-0.00042, 19.969]",8744.0
9337,6.069368319,"(-0.00042, 19.969]",8744.0
9338,5.979200975,"(-0.00042, 19.969]",8744.0
9339,5.886699422,"(-0.00042, 19.969]",8744.0
9340,5.936305085,"(-0.00042, 19.969]",8744.0
9341,6.251746293,"(-0.00042, 19.969]",8744.0
9342,6.248524772,"(-0.00042, 19.969]",8744.0
9343,6.324031405,"(-0.00042, 19.969]",8744.0
9344,5.89509852,"(-0.00042, 19.969]",8744.0
9345,5.985459792,"(-0.00042, 19.969]",8744.0
9346,5.769666514,"(-0.00042, 19.969]",8744.0
9347,5.562430083,"(-0.00042, 19.969]",8744.0
9348,5.747026066,"(-0.00042, 19.969]",8744.0
9349,6.434228598,"(-0.00042, 19.969]",8744.0
9350,6.115194532,"(-0.00042, 19.969]",8744.0
9351,6.062241404,"(-0.00042, 19.969]",8744.0
9352,5.710313512,"(-0.00042, 19.969]",8744.0
9353,5.459003216,"(-0.00042, 19.969]",8744.0
9354,5.253521937,"(-0.00042, 19.969]",8744.0
9355,5.326109585,"(-0.00042, 19.969]",8744.0
9356,4.704368708,"(-0.00042, 19.969]",8744.0
9357,5.606000495,"(-0.00042, 19.969]",8744.0
9358,5.518421481,"(-0.00042, 19.969]",8744.0
9359,0.094501379,"(-0.00042, 19.969]",8744.0
9360,0.010256711,"(-0.00042, 19.969]",8744.0
9363,0.028755146,"(-0.00042, 19.969]",8744.0
9364,0.205980202,"(-0.00042, 19.969]",8744.0
9365,0.50258538,"(-0.00042, 19.969]",8744.0
9366,0.552530147,"(-0.00042, 19.969]",8744.0
9367,0.659991569,"(-0.00042, 19.969]",8744.0
9368,0.701763164,"(-0.00042, 19.969]",8744.0
9369,0.822484995,"(-0.00042, 19.969]",8744.0
9370,0.871349874,"(-0.00042, 19.969]",8744.0
9371,0.807406576,"(-0.00042, 19.969]",8744.0
9372,0.761044763,"(-0.00042, 19.969]",8744.0
9373,0.621406471,"(-0.00042, 19.969]",8744.0
9374,0.652415394,"(-0.00042, 19.969]",8744.0
9375,0.625763224,"(-0.00042, 19.969]",8744.0
9376,0.619904205,"(-0.00042, 19.969]",8744.0
9377,0.775318909,"(-0.00042, 19.969]",8744.0
9378,0.764304202,"(-0.00042, 19.969]",8744.0
9379,0.771842625,"(-0.00042, 19.969]",8744.0
9380,0.702338914,"(-0.00042, 19.969]",8744.0
9381,0.682544151,"(-0.00042, 19.969]",8744.0
9382,0.412087545,"(-0.00042, 19.969]",8744.0
9383,0.49054837,"(-0.00042, 19.969]",8744.0
9384,0.623734925,"(-0.00042, 19.969]",8744.0
9385,0.623817689,"(-0.00042, 19.969]",8744.0
9386,0.568625662,"(-0.00042, 19.969]",8744.0
9387,0.544547326,"(-0.00042, 19.969]",8744.0
9388,0.523362681,"(-0.00042, 19.969]",8744.0
9389,0.49305459,"(-0.00042, 19.969]",8744.0
9390,0.367837403,"(-0.00042, 19.969]",8744.0
9391,0.290792304,"(-0.00042, 19.969]",8744.0
9392,0.142527078,"(-0.00042, 19.969]",8744.0
9393,0.512637375,"(-0.00042, 19.969]",8744.0
9394,0.471968845,"(-0.00042, 19.969]",8744.0
9395,0.346398092,"(-0.00042, 19.969]",8744.0
9396,1.194699829,"(-0.00042, 19.969]",8744.0
9397,1.179920365,"(-0.00042, 19.969]",8744.0
9398,1.182507101,"(-0.00042, 19.969]",8744.0
9399,1.116942038,"(-0.00042, 19.969]",8744.0
9400,1.064515499,"(-0.00042, 19.969]",8744.0
9401,1.040264463,"(-0.00042, 19.969]",8744.0
9402,0.957239724,"(-0.00042, 19.969]",8744.0
9403,0.941222626,"(-0.00042, 19.969]",8744.0
9404,0.922856455,"(-0.00042, 19.969]",8744.0
9405,0.908384338,"(-0.00042, 19.969]",8744.0
9406,0.937064096,"(-0.00042, 19.969]",8744.0
9407,0.950321127,"(-0.00042, 19.969]",8744.0
9408,0.890557455,"(-0.00042, 19.969]",8744.0
9409,0.869767204,"(-0.00042, 19.969]",8744.0
9410,0.864988313,"(-0.00042, 19.969]",8744.0
9466,0.162342837,"(-0.00042, 19.969]",8744.0
9467,0.158326497,"(-0.00042, 19.969]",8744.0
9468,0.1544,"(-0.00042, 19.969]",8744.0
9469,0.150598575,"(-0.00042, 19.969]",8744.0
9470,0.146941556,"(-0.00042, 19.969]",8744.0
9471,0.143427074,"(-0.00042, 19.969]",8744.0
9472,0.140055381,"(-0.00042, 19.969]",8744.0
9473,0.547313433,"(-0.00042, 19.969]",8744.0
9474,0.601860126,"(-0.00042, 19.969]",8744.0
9475,0.784832703,"(-0.00042, 19.969]",8744.0
9476,0.832186998,"(-0.00042, 19.969]",8744.0
9477,0.940803202,"(-0.00042, 19.969]",8744.0
9478,0.98442953,"(-0.00042, 19.969]",8744.0
9479,1.328973379,"(-0.00042, 19.969]",8744.0
9480,1.366023129,"(-0.00042, 19.969]",8744.0
9481,1.228044716,"(-0.00042, 19.969]",8744.0
9482,1.902868195,"(-0.00042, 19.969]",8744.0
9483,1.480465839,"(-0.00042, 19.969]",8744.0
9484,1.520221717,"(-0.00042, 19.969]",8744.0
9485,1.282167832,"(-0.00042, 19.969]",8744.0
9486,1.491840825,"(-0.00042, 19.969]",8744.0
9487,1.479910914,"(-0.00042, 19.969]",8744.0
9488,2.230667656,"(-0.00042, 19.969]",8744.0
9489,2.431088587,"(-0.00042, 19.969]",8744.0
9490,2.950681765,"(-0.00042, 19.969]",8744.0
9491,2.87616198,"(-0.00042, 19.969]",8744.0
9492,3.382256298,"(-0.00042, 19.969]",8744.0
9493,1.623957143,"(-0.00042, 19.969]",8744.0
9494,2.021242315,"(-0.00042, 19.969]",8744.0
9495,2.3028455,"(-0.00042, 19.969]",8744.0
9496,2.219031508,"(-0.00042, 19.969]",8744.0
9497,2.529820764,"(-0.00042, 19.969]",8744.0
9498,2.483493573,"(-0.00042, 19.969]",8744.0
9499,2.54329534,"(-0.00042, 19.969]",8744.0
9500,5.264385209,"(-0.00042, 19.969]",8744.0
9501,5.487989245,"(-0.00042, 19.969]",8744.0
9502,6.293321726,"(-0.00042, 19.969]",8744.0
9503,6.87017293,"(-0.00042, 19.969]",8744.0
9504,7.812504618,"(-0.00042, 19.969]",8744.0
9505,6.440250896,"(-0.00042, 19.969]",8744.0
9506,6.643115942,"(-0.00042, 19.969]",8744.0
9507,8.934145455,"(-0.00042, 19.969]",8744.0
9508,8.315995175,"(-0.00042, 19.969]",8744.0
9509,8.669030733,"(-0.00042, 19.969]",8744.0
9510,7.546775958,"(-0.00042, 19.969]",8744.0
9511,7.970272322,"(-0.00042, 19.969]",8744.0
9512,8.485119934,"(-0.00042, 19.969]",8744.0
9513,7.679581152,"(-0.00042, 19.969]",8744.0
9514,6.835706362,"(-0.00042, 19.969]",8744.0
9515,0.701817876,"(-0.00042, 19.969]",8744.0
9516,0.646399567,"(-0.00042, 19.969]",8744.0
9517,0.654416563,"(-0.00042, 19.969]",8744.0
9518,0.714139971,"(-0.00042, 19.969]",8744.0
9519,0.835932809,"(-0.00042, 19.969]",8744.0
9520,0.681321623,"(-0.00042, 19.969]",8744.0
9521,0.881376155,"(-0.00042, 19.969]",8744.0
9522,0.79920877,"(-0.00042, 19.969]",8744.0
9523,0.999881608,"(-0.00042, 19.969]",8744.0
9524,1.174380361,"(-0.00042, 19.969]",8744.0
9525,1.043969071,"(-0.00042, 19.969]",8744.0
9526,1.346362817,"(-0.00042, 19.969]",8744.0
9527,1.137351483,"(-0.00042, 19.969]",8744.0
9528,1.117254659,"(-0.00042, 19.969]",8744.0
9529,1.322022489,"(-0.00042, 19.969]",8744.0
9530,1.478629032,"(-0.00042, 19.969]",8744.0
9531,1.758822695,"(-0.00042, 19.969]",8744.0
9532,1.813064375,"(-0.00042, 19.969]",8744.0
9533,1.82005109,"(-0.00042, 19.969]",8744.0
9534,2.60617582,"(-0.00042, 19.969]",8744.0
9535,2.322747728,"(-0.00042, 19.969]",8744.0
9536,2.871222687,"(-0.00042, 19.969]",8744.0
9537,2.547270265,"(-0.00042, 19.969]",8744.0
9538,2.807081998,"(-0.00042, 19.969]",8744.0
9539,3.208518556,"(-0.00042, 19.969]",8744.0
9540,2.779664478,"(-0.00042, 19.969]",8744.0
9541,2.844900849,"(-0.00042, 19.969]",8744.0
9542,3.184792891,"(-0.00042, 19.969]",8744.0
9543,3.149560234,"(-0.00042, 19.969]",8744.0
9544,2.859290244,"(-0.00042, 19.969]",8744.0
9545,3.007746352,"(-0.00042, 19.969]",8744.0
9546,3.369871672,"(-0.00042, 19.969]",8744.0
9547,3.369943563,"(-0.00042, 19.969]",8744.0
9548,3.474817624,"(-0.00042, 19.969]",8744.0
9549,3.481289575,"(-0.00042, 19.969]",8744.0
9550,3.069828541,"(-0.00042, 19.969]",8744.0
9551,3.00278647,"(-0.00042, 19.969]",8744.0
9552,2.703790044,"(-0.00042, 19.969]",8744.0
9553,3.229658913,"(-0.00042, 19.969]",8744.0
9554,3.279365006,"(-0.00042, 19.969]",8744.0
9555,3.121447409,"(-0.00042, 19.969]",8744.0
9556,2.92228095,"(-0.00042, 19.969]",8744.0
9557,2.298465641,"(-0.00042, 19.969]",8744.0
9558,3.137147741,"(-0.00042, 19.969]",8744.0
9559,2.892196561,"(-0.00042, 19.969]",8744.0
9560,2.792388308,"(-0.00042, 19.969]",8744.0
9561,2.861435589,"(-0.00042, 19.969]",8744.0
9562,3.421673064,"(-0.00042, 19.969]",8744.0
9563,3.360814123,"(-0.00042, 19.969]",8744.0
9564,3.012318451,"(-0.00042, 19.969]",8744.0
9565,2.971741072,"(-0.00042, 19.969]",8744.0
9566,2.736990943,"(-0.00042, 19.969]",8744.0
9602,0.717425329,"(-0.00042, 19.969]",8744.0
9603,0.688983529,"(-0.00042, 19.969]",8744.0
9604,0.665638047,"(-0.00042, 19.969]",8744.0
9605,0.857076078,"(-0.00042, 19.969]",8744.0
9606,0.821000784,"(-0.00042, 19.969]",8744.0
9607,0.777071413,"(-0.00042, 19.969]",8744.0
9608,0.726642227,"(-0.00042, 19.969]",8744.0
9609,4.554231831,"(-0.00042, 19.969]",8744.0
9610,4.385614215,"(-0.00042, 19.969]",8744.0
9611,4.102937063,"(-0.00042, 19.969]",8744.0
9612,4.575085066,"(-0.00042, 19.969]",8744.0
9613,5.173757326,"(-0.00042, 19.969]",8744.0
9614,5.762099309,"(-0.00042, 19.969]",8744.0
9615,6.094874665,"(-0.00042, 19.969]",8744.0
9616,5.940523027,"(-0.00042, 19.969]",8744.0
9617,6.152486045,"(-0.00042, 19.969]",8744.0
9618,6.010149084,"(-0.00042, 19.969]",8744.0
9619,0.018319148,"(-0.00042, 19.969]",8744.0
9620,0.016769326,"(-0.00042, 19.969]",8744.0
9621,0.027011966,"(-0.00042, 19.969]",8744.0
9622,0.028785393,"(-0.00042, 19.969]",8744.0
9623,0.030484962,"(-0.00042, 19.969]",8744.0
9624,0.032118858,"(-0.00042, 19.969]",8744.0
9625,0.025000571,"(-0.00042, 19.969]",8744.0
9626,0.034149083,"(-0.00042, 19.969]",8744.0
9627,0.035614369,"(-0.00042, 19.969]",8744.0
9628,0.045198329,"(-0.00042, 19.969]",8744.0
9629,0.034206048,"(-0.00042, 19.969]",8744.0
9630,0.040335817,"(-0.00042, 19.969]",8744.0
9631,0.031708993,"(-0.00042, 19.969]",8744.0
9632,0.041278891,"(-0.00042, 19.969]",8744.0
9633,0.037581949,"(-0.00042, 19.969]",8744.0
9634,0.044841371,"(-0.00042, 19.969]",8744.0
9635,0.043936478,"(-0.00042, 19.969]",8744.0
9636,0.046540236,"(-0.00042, 19.969]",8744.0
9637,0.044818627,"(-0.00042, 19.969]",8744.0
9638,0.045615147,"(-0.00042, 19.969]",8744.0
9639,0.046316972,"(-0.00042, 19.969]",8744.0
9640,0.045330868,"(-0.00042, 19.969]",8744.0
9641,0.043543007,"(-0.00042, 19.969]",8744.0
9642,0.042515458,"(-0.00042, 19.969]",8744.0
9643,0.043662797,"(-0.00042, 19.969]",8744.0
9644,0.03528281,"(-0.00042, 19.969]",8744.0
9645,0.035661969,"(-0.00042, 19.969]",8744.0
9646,0.036607124,"(-0.00042, 19.969]",8744.0
9647,0.011817325,"(-0.00042, 19.969]",8744.0
9648,0.017797043,"(-0.00042, 19.969]",8744.0
9649,0.024618909,"(-0.00042, 19.969]",8744.0
9650,0.011326709,"(-0.00042, 19.969]",8744.0
9651,0.013859148,"(-0.00042, 19.969]",8744.0
9652,0.015100597,"(-0.00042, 19.969]",8744.0
9653,0.015159372,"(-0.00042, 19.969]",8744.0
9654,0.014664577,"(-0.00042, 19.969]",8744.0
9655,0.014684167,"(-0.00042, 19.969]",8744.0
9656,0.015168779,"(-0.00042, 19.969]",8744.0
9657,0.014648802,"(-0.00042, 19.969]",8744.0
9658,0.015046042,"(-0.00042, 19.969]",8744.0
9659,0.021096635,"(-0.00042, 19.969]",8744.0
9660,0.019893465,"(-0.00042, 19.969]",8744.0
9661,0.018738068,"(-0.00042, 19.969]",8744.0
9662,0.040772689,"(-0.00042, 19.969]",8744.0
9663,0.038896151,"(-0.00042, 19.969]",8744.0
9664,0.039700606,"(-0.00042, 19.969]",8744.0
9665,0.039049501,"(-0.00042, 19.969]",8744.0
9666,0.042863011,"(-0.00042, 19.969]",8744.0
9667,0.045756274,"(-0.00042, 19.969]",8744.0
9668,0.042689415,"(-0.00042, 19.969]",8744.0
9669,0.043462549,"(-0.00042, 19.969]",8744.0
9670,0.043830424,"(-0.00042, 19.969]",8744.0
9671,0.04176239,"(-0.00042, 19.969]",8744.0
9672,0.057385536,"(-0.00042, 19.969]",8744.0
9673,0.054569873,"(-0.00042, 19.969]",8744.0
9674,0.065170616,"(-0.00042, 19.969]",8744.0
9675,0.079426162,"(-0.00042, 19.969]",8744.0
9676,0.077261809,"(-0.00042, 19.969]",8744.0
9677,0.101285266,"(-0.00042, 19.969]",8744.0
9678,0.106722646,"(-0.00042, 19.969]",8744.0
9679,0.099883286,"(-0.00042, 19.969]",8744.0
9680,0.118935048,"(-0.00042, 19.969]",8744.0
9681,0.130003437,"(-0.00042, 19.969]",8744.0
9682,0.144286786,"(-0.00042, 19.969]",8744.0
9683,0.177837447,"(-0.00042, 19.969]",8744.0
9684,0.17512357,"(-0.00042, 19.969]",8744.0
9685,0.160272135,"(-0.00042, 19.969]",8744.0
9686,0.129310094,"(-0.00042, 19.969]",8744.0
9687,0.13094,"(-0.00042, 19.969]",8744.0
9688,0.183454394,"(-0.00042, 19.969]",8744.0
9689,0.138056828,"(-0.00042, 19.969]",8744.0
9690,0.523094998,"(-0.00042, 19.969]",8744.0
9691,0.264158322,"(-0.00042, 19.969]",8744.0
9692,0.222987613,"(-0.00042, 19.969]",8744.0
9693,0.251582424,"(-0.00042, 19.969]",8744.0
9694,0.180540237,"(-0.00042, 19.969]",8744.0
9695,0.193838595,"(-0.00042, 19.969]",8744.0
9696,0.169090331,"(-0.00042, 19.969]",8744.0
9697,0.210418297,"(-0.00042, 19.969]",8744.0
9698,0.220709013,"(-0.00042, 19.969]",8744.0
9699,0.221280747,"(-0.00042, 19.969]",8744.0
9700,0.226928849,"(-0.00042, 19.969]",8744.0
9701,0.204317098,"(-0.00042, 19.969]",8744.0
9702,0.216990176,"(-0.00042, 19.969]",8744.0
9703,0.209839683,"(-0.00042, 19.969]",8744.0
9704,0.21203813,"(-0.00042, 19.969]",8744.0
9705,0.19910809,"(-0.00042, 19.969]",8744.0
9706,0.222538831,"(-0.00042, 19.969]",8744.0
9707,0.241242257,"(-0.00042, 19.969]",8744.0
9708,0.218890638,"(-0.00042, 19.969]",8744.0
9709,0.252140513,"(-0.00042, 19.969]",8744.0
9710,0.323627088,"(-0.00042, 19.969]",8744.0
9711,0.278331027,"(-0.00042, 19.969]",8744.0
9712,0.232198805,"(-0.00042, 19.969]",8744.0
9713,0.239597746,"(-0.00042, 19.969]",8744.0
9714,0.276938269,"(-0.00042, 19.969]",8744.0
9715,0.257366421,"(-0.00042, 19.969]",8744.0
9716,0.239943071,"(-0.00042, 19.969]",8744.0
9717,0.213027516,"(-0.00042, 19.969]",8744.0
9718,0.239676702,"(-0.00042, 19.969]",8744.0
9719,0.285947797,"(-0.00042, 19.969]",8744.0
9720,0.270613774,"(-0.00042, 19.969]",8744.0
9721,0.269107041,"(-0.00042, 19.969]",8744.0
9722,0.319443622,"(-0.00042, 19.969]",8744.0
9723,0.135585899,"(-0.00042, 19.969]",8744.0
9724,0.146943964,"(-0.00042, 19.969]",8744.0
9725,0.173129693,"(-0.00042, 19.969]",8744.0
9726,0.185876631,"(-0.00042, 19.969]",8744.0
9727,0.242239551,"(-0.00042, 19.969]",8744.0
9728,0.234151126,"(-0.00042, 19.969]",8744.0
9729,0.289095946,"(-0.00042, 19.969]",8744.0
9730,0.360202673,"(-0.00042, 19.969]",8744.0
9731,0.49148481,"(-0.00042, 19.969]",8744.0
9732,0.406445895,"(-0.00042, 19.969]",8744.0
9733,0.416856903,"(-0.00042, 19.969]",8744.0
9734,0.506996471,"(-0.00042, 19.969]",8744.0
9735,0.559033986,"(-0.00042, 19.969]",8744.0
9736,0.60886946,"(-0.00042, 19.969]",8744.0
9737,0.58765087,"(-0.00042, 19.969]",8744.0
9738,0.576534275,"(-0.00042, 19.969]",8744.0
9739,0.66330279,"(-0.00042, 19.969]",8744.0
9740,0.724054056,"(-0.00042, 19.969]",8744.0
9741,0.772013732,"(-0.00042, 19.969]",8744.0
9742,0.791514277,"(-0.00042, 19.969]",8744.0
9743,0.846998833,"(-0.00042, 19.969]",8744.0
9744,0.787158397,"(-0.00042, 19.969]",8744.0
9745,0.769491254,"(-0.00042, 19.969]",8744.0
9746,0.845959176,"(-0.00042, 19.969]",8744.0
9747,0.89957509,"(-0.00042, 19.969]",8744.0
9748,0.935255919,"(-0.00042, 19.969]",8744.0
9749,0.93773426,"(-0.00042, 19.969]",8744.0
9750,1.054934555,"(-0.00042, 19.969]",8744.0
9751,1.219717469,"(-0.00042, 19.969]",8744.0
9752,1.413508129,"(-0.00042, 19.969]",8744.0
9753,1.693683193,"(-0.00042, 19.969]",8744.0
9754,1.838947637,"(-0.00042, 19.969]",8744.0
9755,1.994194341,"(-0.00042, 19.969]",8744.0
9756,2.244867961,"(-0.00042, 19.969]",8744.0
9757,2.477231531,"(-0.00042, 19.969]",8744.0
9758,2.827680548,"(-0.00042, 19.969]",8744.0
9759,3.122393535,"(-0.00042, 19.969]",8744.0
9760,3.189315169,"(-0.00042, 19.969]",8744.0
9761,2.792862527,"(-0.00042, 19.969]",8744.0
9762,2.949802786,"(-0.00042, 19.969]",8744.0
9763,3.004394232,"(-0.00042, 19.969]",8744.0
9764,3.187444917,"(-0.00042, 19.969]",8744.0
9765,3.367423073,"(-0.00042, 19.969]",8744.0
9766,3.582350264,"(-0.00042, 19.969]",8744.0
9767,3.858213428,"(-0.00042, 19.969]",8744.0
9768,3.889368866,"(-0.00042, 19.969]",8744.0
9769,3.992198458,"(-0.00042, 19.969]",8744.0
9770,3.994687144,"(-0.00042, 19.969]",8744.0
9771,3.984059667,"(-0.00042, 19.969]",8744.0
9772,4.198511915,"(-0.00042, 19.969]",8744.0
9773,4.470426149,"(-0.00042, 19.969]",8744.0
9774,4.534491734,"(-0.00042, 19.969]",8744.0
9807,1.307270034,"(-0.00042, 19.969]",8744.0
9808,0.920537096,"(-0.00042, 19.969]",8744.0
9809,0.412830894,"(-0.00042, 19.969]",8744.0
9810,0.423481371,"(-0.00042, 19.969]",8744.0
9811,0.482284027,"(-0.00042, 19.969]",8744.0
9812,0.362575167,"(-0.00042, 19.969]",8744.0
9813,0.415352474,"(-0.00042, 19.969]",8744.0
9814,0.413386431,"(-0.00042, 19.969]",8744.0
9815,0.36159312,"(-0.00042, 19.969]",8744.0
9816,0.364344122,"(-0.00042, 19.969]",8744.0
9817,0.293633921,"(-0.00042, 19.969]",8744.0
9818,0.317704421,"(-0.00042, 19.969]",8744.0
9819,0.38448718,"(-0.00042, 19.969]",8744.0
9820,0.358851867,"(-0.00042, 19.969]",8744.0
9821,0.382552666,"(-0.00042, 19.969]",8744.0
9822,0.463345439,"(-0.00042, 19.969]",8744.0
9823,0.409462437,"(-0.00042, 19.969]",8744.0
9824,0.382774553,"(-0.00042, 19.969]",8744.0
9825,0.373872943,"(-0.00042, 19.969]",8744.0
9826,0.35894763,"(-0.00042, 19.969]",8744.0
9859,7.464408949,"(-0.00042, 19.969]",8744.0
9860,7.125628865,"(-0.00042, 19.969]",8744.0
9861,8.350223855,"(-0.00042, 19.969]",8744.0
9862,8.266491006,"(-0.00042, 19.969]",8744.0
9863,7.349139933,"(-0.00042, 19.969]",8744.0
9864,6.955136208,"(-0.00042, 19.969]",8744.0
9865,6.026994787,"(-0.00042, 19.969]",8744.0
9866,7.812127944,"(-0.00042, 19.969]",8744.0
9867,7.856311088,"(-0.00042, 19.969]",8744.0
9868,8.618545082,"(-0.00042, 19.969]",8744.0
9869,8.727930825,"(-0.00042, 19.969]",8744.0
9870,9.054611238,"(-0.00042, 19.969]",8744.0
9871,9.206388246,"(-0.00042, 19.969]",8744.0
9872,9.584880616,"(-0.00042, 19.969]",8744.0
9873,9.722724787,"(-0.00042, 19.969]",8744.0
9874,11.535621682,"(-0.00042, 19.969]",8744.0
9875,11.557571762,"(-0.00042, 19.969]",8744.0
9876,10.110660861,"(-0.00042, 19.969]",8744.0
9877,11.358111025,"(-0.00042, 19.969]",8744.0
9878,12.183666584,"(-0.00042, 19.969]",8744.0
9921,0.180309934,"(-0.00042, 19.969]",8744.0
9922,0.173598686,"(-0.00042, 19.969]",8744.0
9923,0.18284831,"(-0.00042, 19.969]",8744.0
9924,0.179754718,"(-0.00042, 19.969]",8744.0
9925,0.1803952,"(-0.00042, 19.969]",8744.0
9926,0.180962382,"(-0.00042, 19.969]",8744.0
9927,0.185016931,"(-0.00042, 19.969]",8744.0
9928,0.174891045,"(-0.00042, 19.969]",8744.0
9929,0.171932157,"(-0.00042, 19.969]",8744.0
9930,0.16364808,"(-0.00042, 19.969]",8744.0
9931,0.178587662,"(-0.00042, 19.969]",8744.0
9932,0.172591779,"(-0.00042, 19.969]",8744.0
9933,0.166040299,"(-0.00042, 19.969]",8744.0
9934,0.159434783,"(-0.00042, 19.969]",8744.0
9935,0.153309085,"(-0.00042, 19.969]",8744.0
9936,0.147936474,"(-0.00042, 19.969]",8744.0
9937,0.143266438,"(-0.00042, 19.969]",8744.0
9938,0.185558142,"(-0.00042, 19.969]",8744.0
9939,0.180872053,"(-0.00042, 19.969]",8744.0
9940,0.132735675,"(-0.00042, 19.969]",8744.0
9941,0.304243214,"(-0.00042, 19.969]",8744.0
9942,0.214394294,"(-0.00042, 19.969]",8744.0
9943,0.254803182,"(-0.00042, 19.969]",8744.0
9944,0.295096856,"(-0.00042, 19.969]",8744.0
9945,0.251138582,"(-0.00042, 19.969]",8744.0
9946,0.373561072,"(-0.00042, 19.969]",8744.0
9947,0.328665218,"(-0.00042, 19.969]",8744.0
9948,0.324887038,"(-0.00042, 19.969]",8744.0
9949,0.401379159,"(-0.00042, 19.969]",8744.0
9950,0.43702532,"(-0.00042, 19.969]",8744.0
9951,0.433698539,"(-0.00042, 19.969]",8744.0
9952,0.510112143,"(-0.00042, 19.969]",8744.0
9953,0.469711687,"(-0.00042, 19.969]",8744.0
9954,0.508355105,"(-0.00042, 19.969]",8744.0
9955,0.508013811,"(-0.00042, 19.969]",8744.0
9956,0.507391994,"(-0.00042, 19.969]",8744.0
9957,0.506346458,"(-0.00042, 19.969]",8744.0
9958,0.582686257,"(-0.00042, 19.969]",8744.0
9959,0.735878749,"(-0.00042, 19.969]",8744.0
9960,0.733840304,"(-0.00042, 19.969]",8744.0
9961,0.809305112,"(-0.00042, 19.969]",8744.0
9962,1.000398724,"(-0.00042, 19.969]",8744.0
9963,0.73016422,"(-0.00042, 19.969]",8744.0
9964,0.882856006,"(-0.00042, 19.969]",8744.0
9965,0.958161751,"(-0.00042, 19.969]",8744.0
9966,0.994295487,"(-0.00042, 19.969]",8744.0
9967,0.800704972,"(-0.00042, 19.969]",8744.0
9968,1.025723639,"(-0.00042, 19.969]",8744.0
9969,0.907888629,"(-0.00042, 19.969]",8744.0
9970,1.129489312,"(-0.00042, 19.969]",8744.0
9971,0.973891193,"(-0.00042, 19.969]",8744.0
9972,0.894081313,"(-0.00042, 19.969]",8744.0
9973,1.037078935,"(-0.00042, 19.969]",8744.0
9974,1.178081642,"(-0.00042, 19.969]",8744.0
9975,1.09761938,"(-0.00042, 19.969]",8744.0
9976,1.127099486,"(-0.00042, 19.969]",8744.0
9977,1.264395559,"(-0.00042, 19.969]",8744.0
9978,1.112636906,"(-0.00042, 19.969]",8744.0
9979,1.17696662,"(-0.00042, 19.969]",8744.0
9980,1.276514272,"(-0.00042, 19.969]",8744.0
9981,1.128882988,"(-0.00042, 19.969]",8744.0
9982,0.983561959,"(-0.00042, 19.969]",8744.0
9983,3.042576086,"(-0.00042, 19.969]",8744.0
9984,5.318140742,"(-0.00042, 19.969]",8744.0
9985,8.22557013,"(-0.00042, 19.969]",8744.0
9986,1.466683323,"(-0.00042, 19.969]",8744.0
9987,4.201774216,"(-0.00042, 19.969]",8744.0
9988,5.694904424,"(-0.00042, 19.969]",8744.0
9989,4.408841377,"(-0.00042, 19.969]",8744.0
9990,5.009898285,"(-0.00042, 19.969]",8744.0
9991,4.338359103,"(-0.00042, 19.969]",8744.0
9992,4.164175142,"(-0.00042, 19.969]",8744.0
9993,9.512532823,"(-0.00042, 19.969]",8744.0
9994,8.47383423,"(-0.00042, 19.969]",8744.0
9995,8.509402916,"(-0.00042, 19.969]",8744.0
9996,9.565009556,"(-0.00042, 19.969]",8744.0
9997,10.080965687,"(-0.00042, 19.969]",8744.0
9998,9.512932939,"(-0.00042, 19.969]",8744.0
9999,15.527424914,"(-0.00042, 19.969]",8744.0
10000,15.556651218,"(-0.00042, 19.969]",8744.0
10001,14.541247632,"(-0.00042, 19.969]",8744.0
10002,15.642726003,"(-0.00042, 19.969]",8744.0
10003,15.606512621,"(-0.00042, 19.969]",8744.0
10004,15.654964528,"(-0.00042, 19.969]",8744.0
10005,16.443432595,"(-0.00042, 19.969]",8744.0
10006,14.317966616,"(-0.00042, 19.969]",8744.0
10007,15.173123498,"(-0.00042, 19.969]",8744.0
10008,17.725339152,"(-0.00042, 19.969]",8744.0
10009,14.682828387,"(-0.00042, 19.969]",8744.0
10010,14.658881918,"(-0.00042, 19.969]",8744.0
